node	source	licence	licence_receipt	texts
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/gcoin1 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.540b76y4 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/gcoin2 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.436fe0jq licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/gcoin3 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.ddeax556 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/gcoin4 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.cad77nu8 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/grchron1 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.4865r68a licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/grchron9 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.39bec375 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/jehan (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.ec7bvmfy licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/joinville (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.dc4c1s9m licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/magloire3 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.11cfomx6 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/melion (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.2f683c5s licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/menreims (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.e4375465 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/merlin_suite_litt (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.ed99732g licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/mestiersparis (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.9fd48i6x licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/moree (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.7b11q6yo licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/passion (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.37a2q4iu licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/passpal (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.3f0e8ioj licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/philomena (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.63aad7m9 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/plaidsmortemer (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.e4d2369t licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/prov (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.afa206ms licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/renart10 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.ed664i29 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/rosel (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.42e06nx5 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/rosem1 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.ac79n6xq licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/rosem3 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.49fefla8 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/sarrasin (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.9c5d327b licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/slethgier (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.dbdb12yj licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/thebes1 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.f30ao7o6 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/thebes2 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.7dfa18ky licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/trispr (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.2913p8ez licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/trot (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.9bcc76f7 licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/tydorel (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.6ae5qr5c licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/tyolet (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.648457te licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/vergy (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.0dbd4j6v licence field etalab-2.0	2
capetian-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/villehardouin1 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.bfb79265 licence field etalab-2.0	2
saga-norse	Internet Archive, bandamannasaga00smgoog	Public Domain (edition published 1901, pre-1929)	https://archive.org/details/bandamannasaga00smgoog	2
saga-norse	Internet Archive, bararsagasnf00guuoft	Public Domain (edition published 1860, pre-1929)	https://archive.org/details/bararsagasnf00guuoft	2
saga-norse	Internet Archive, biskupasgur00bkgoog	Public Domain (edition published 1858, pre-1929)	https://archive.org/details/biskupasgur00bkgoog	2
saga-norse	Internet Archive, biskupasgur00jngoog	Public Domain (edition published 1858, pre-1929)	https://archive.org/details/biskupasgur00jngoog	2
saga-norse	Internet Archive, brennunjlssaganj00finn	Public Domain (edition published 1908, pre-1929)	https://archive.org/details/brennunjlssaganj00finn	2
saga-norse	Internet Archive, bub_gb_UEMRAQAAMAAJ	Public Domain (edition published 1896, pre-1929)	https://archive.org/details/bub_gb_UEMRAQAAMAAJ	2
saga-norse	Internet Archive, dennorskislandsk03finnu	Public Domain (edition published 1912, pre-1929)	https://archive.org/details/dennorskislandsk03finnu	2
saga-norse	Internet Archive, dennorskislandsk04finnu	Public Domain (edition published 1912, pre-1929)	https://archive.org/details/dennorskislandsk04finnu	2
saga-norse	Internet Archive, dieliederderl00hild	Public Domain (edition published 1876, pre-1929)	https://archive.org/details/dieliederderl00hild	2
saga-norse	Internet Archive, dieliederderlte00hildgoog	Public Domain (edition published 1876, pre-1929)	https://archive.org/details/dieliederderlte00hildgoog	2
saga-norse	Internet Archive, dieliederderlte01mbgoog	Public Domain (edition published 1904, pre-1929)	https://archive.org/details/dieliederderlte01mbgoog	2
saga-norse	Internet Archive, egilssagaskalla00jngoog	Public Domain (edition published 1894, pre-1929)	https://archive.org/details/egilssagaskalla00jngoog	2
saga-norse	Internet Archive, egilssagaskallagrimsvaldimar	Public Domain (edition published 1910, pre-1929)	https://archive.org/details/egilssagaskallagrimsvaldimar	2
saga-norse	Internet Archive, eirikssagaraudaokgroenval	Public Domain (edition published 1902, pre-1929)	https://archive.org/details/eirikssagaraudaokgroenval	2
saga-norse	Internet Archive, eyrbyggjasaga00vigfgoog	Public Domain (edition published 1864, pre-1929)	https://archive.org/details/eyrbyggjasaga00vigfgoog	2
saga-norse	Internet Archive, eyrbyggjasagavaldimar	Public Domain (edition published 1895, pre-1929)	https://archive.org/details/eyrbyggjasagavaldimar	2
saga-norse	Internet Archive, flateyjarbokens03ungegoog	Public Domain (edition published 1860, pre-1929)	https://archive.org/details/flateyjarbokens03ungegoog	2
saga-norse	Internet Archive, fljotsdoelasagavaldimarasmunda	Public Domain (edition published 1921, pre-1929)	https://archive.org/details/fljotsdoelasagavaldimarasmunda	2
saga-norse	Internet Archive, floamannasagavaldimar	Public Domain (edition published 1898, pre-1929)	https://archive.org/details/floamannasagavaldimar	2
saga-norse	Internet Archive, fornaldarsogurnordr1	Public Domain (edition published 1885, pre-1929)	https://archive.org/details/fornaldarsogurnordr1	2
saga-norse	Internet Archive, fornaldarsogurnordr2	Public Domain (edition published 1886, pre-1929)	https://archive.org/details/fornaldarsogurnordr2	2
saga-norse	Internet Archive, fornaldarsogurnordrla3	Public Domain (edition published 1889, pre-1929)	https://archive.org/details/fornaldarsogurnordrla3	2
saga-norse	Internet Archive, fornmannasgur00sggoog	Public Domain (edition published 1830, pre-1929)	https://archive.org/details/fornmannasgur00sggoog	2
saga-norse	Internet Archive, fornsgurvatnsda00mbgoog	Public Domain (edition published 1860, pre-1929)	https://archive.org/details/fornsgurvatnsda00mbgoog	2
saga-norse	Internet Archive, fornsgurvatnsdl00mbgoog	Public Domain (edition published 1860, pre-1929)	https://archive.org/details/fornsgurvatnsdl00mbgoog	2
saga-norse	Internet Archive, gri_33125000752341	Public Domain (edition published 1905, pre-1929)	https://archive.org/details/gri_33125000752341	2
saga-norse	Internet Archive, gslasagasrssonar00finn	Public Domain (edition published 1903, pre-1929)	https://archive.org/details/gslasagasrssonar00finn	2
saga-norse	Internet Archive, hallfredarsagavaldimar	Public Domain (edition published 1901, pre-1929)	https://archive.org/details/hallfredarsagavaldimar	2
saga-norse	Internet Archive, heilagramannasg00univgoog	Public Domain (edition published 1877, pre-1929)	https://archive.org/details/heilagramannasg00univgoog	2
saga-norse	Internet Archive, heilagramannasg01ungegoog	Public Domain (edition published 1877, pre-1929)	https://archive.org/details/heilagramannasg01ungegoog	2
saga-norse	Internet Archive, heimskringlaeas00hagggoog	Public Domain (edition published 1869, pre-1929)	https://archive.org/details/heimskringlaeas00hagggoog	2
saga-norse	Internet Archive, heimskringlaeas02hagggoog	Public Domain (edition published 1872, pre-1929)	https://archive.org/details/heimskringlaeas02hagggoog	2
saga-norse	Internet Archive, heimskringlanre00denmgoog	Public Domain (edition published 1893, pre-1929)	https://archive.org/details/heimskringlanre00denmgoog	2
saga-norse	Internet Archive, heimskringlanreg00snor	Public Domain (edition published 1911, pre-1929)	https://archive.org/details/heimskringlanreg00snor	2
saga-norse	Internet Archive, hrafnkelssagafreysgodaval	Public Domain (edition published 1893, pre-1929)	https://archive.org/details/hrafnkelssagafreysgodaval	2
saga-norse	Internet Archive, islandsgrammati00lsgoog	Public Domain (edition published 1884, pre-1929)	https://archive.org/details/islandsgrammati00lsgoog	1
saga-norse	Internet Archive, karlamagnussagao00ungeuoft	Public Domain (edition published 1860, pre-1929)	https://archive.org/details/karlamagnussagao00ungeuoft	2
saga-norse	Internet Archive, kjalnesingasagavaldimar	Public Domain (edition published 1902, pre-1929)	https://archive.org/details/kjalnesingasagavaldimar	2
saga-norse	Internet Archive, konungasgursagae00unge	Public Domain (edition published 1870, pre-1929)	https://archive.org/details/konungasgursagae00unge	2
saga-norse	Internet Archive, laxdaelasagavaldimara	Public Domain (edition published 1895, pre-1929)	https://archive.org/details/laxdaelasagavaldimara	2
saga-norse	Internet Archive, ljosvetningasagavaldim	Public Domain (edition published 1896, pre-1929)	https://archive.org/details/ljosvetningasagavaldim	2
saga-norse	Internet Archive, njlssagabihefir00unkngoog	Public Domain (edition published 1894, pre-1929)	https://archive.org/details/njlssagabihefir00unkngoog	2
saga-norse	Internet Archive, reykdoelaogvallaljotsfinnurjon	Public Domain (edition published 1881, pre-1929)	https://archive.org/details/reykdoelaogvallaljotsfinnurjon	2
saga-norse	Internet Archive, sagagslasrssona00smgoog	Public Domain (edition published 1899, pre-1929)	https://archive.org/details/sagagslasrssona00smgoog	2
saga-norse	Internet Archive, sagairikskonung01ungegoog	Public Domain (edition published 1853, pre-1929)	https://archive.org/details/sagairikskonung01ungegoog	2
saga-norse	Internet Archive, sagairikskonung02ungegoog	Public Domain (edition published 1853, pre-1929)	https://archive.org/details/sagairikskonung02ungegoog	2
saga-norse	Internet Archive, slendingabkersk01landgoog	Public Domain (edition published 1891, pre-1929)	https://archive.org/details/slendingabkersk01landgoog	2
saga-norse	Internet Archive, slendingasgu05valduoft	Public Domain (edition published 1891, pre-1929)	https://archive.org/details/slendingasgu05valduoft	2
saga-norse	Internet Archive, slendingasgu1624valduoft	Public Domain (edition published 1891, pre-1929)	https://archive.org/details/slendingasgu1624valduoft	2
saga-norse	Internet Archive, slendingasgu2528valduoft	Public Domain (edition published 1891, pre-1929)	https://archive.org/details/slendingasgu2528valduoft	2
saga-norse	Internet Archive, slendingasgu2938valduoft	Public Domain (edition published 1891, pre-1929)	https://archive.org/details/slendingasgu2938valduoft	2
saga-norse	Internet Archive, slendingasgu40valduoft	Public Domain (edition published 1891, pre-1929)	https://archive.org/details/slendingasgu40valduoft	2
saga-norse	Internet Archive, slendngasg01guthuoft	Public Domain (edition published 1829, pre-1929)	https://archive.org/details/slendngasg01guthuoft	2
saga-norse	Internet Archive, smundareddahins00frgoog	Public Domain (edition published 1868, pre-1929)	https://archive.org/details/smundareddahins00frgoog	2
saga-norse	Internet Archive, smundareddahins00grungoog	Public Domain (edition published 1874, pre-1929)	https://archive.org/details/smundareddahins00grungoog	2
saga-norse	Internet Archive, smundareddahins03grungoog	Public Domain (edition published 1868, pre-1929)	https://archive.org/details/smundareddahins03grungoog	2
saga-norse	Internet Archive, smundareddamite01heingoog	Public Domain (edition published 1903, pre-1929)	https://archive.org/details/smundareddamite01heingoog	2
saga-norse	Internet Archive, smundareddamite02heingoog	Public Domain (edition published 1903, pre-1929)	https://archive.org/details/smundareddamite02heingoog	1
saga-norse	Internet Archive, snorraeddasamtsk00snor	Public Domain (edition published 1818, pre-1929)	https://archive.org/details/snorraeddasamtsk00snor	2
saga-norse	Internet Archive, snorristurluson00jngoog	Public Domain (edition published 1900, pre-1929)	https://archive.org/details/snorristurluson00jngoog	2
saga-norse	Internet Archive, stjorngammelnors00unge	Public Domain (edition published 1862, pre-1929)	https://archive.org/details/stjorngammelnors00unge	2
saga-norse	Internet Archive, sturlungasagabi00bjargoog	Public Domain (edition published 1908, pre-1929)	https://archive.org/details/sturlungasagabi00bjargoog	2
saga-norse	Internet Archive, sturlungasagaed00bkgoog	Public Domain (edition published 1817, pre-1929)	https://archive.org/details/sturlungasagaed00bkgoog	2
saga-norse	Internet Archive, sturlungasagaed01bkgoog	Public Domain (edition published 1817, pre-1929)	https://archive.org/details/sturlungasagaed01bkgoog	2
saga-norse	Internet Archive, sturlungasagain01goog	Public Domain (edition published 1878, pre-1929)	https://archive.org/details/sturlungasagain01goog	2
saga-norse	Internet Archive, sturlungasagain01vigfgoog	Public Domain (edition published 1878, pre-1929)	https://archive.org/details/sturlungasagain01vigfgoog	2
saga-norse	Internet Archive, svarfdoelasagaogthorfinnurjo	Public Domain (edition published 1883, pre-1929)	https://archive.org/details/svarfdoelasagaogthorfinnurjo	2
saga-norse	Internet Archive, thorfinnssagakarlsefnis	Public Domain (edition published 1902, pre-1929)	https://archive.org/details/thorfinnssagakarlsefnis	2
saga-norse	Internet Archive, thorskfirdingasagavaldimaras	Public Domain (edition published 1897, pre-1929)	https://archive.org/details/thorskfirdingasagavaldimaras	2
saga-norse	Internet Archive, thorsteinssagavaldimar	Public Domain (edition published 1902, pre-1929)	https://archive.org/details/thorsteinssagavaldimar	2
saga-norse	Internet Archive, thorsteinssagavivaldimar.pdf	Public Domain (edition published 1902, pre-1929)	https://archive.org/details/thorsteinssagavivaldimar.pdf	2
saga-norse	Internet Archive, umgrnlandafornu00jngoog	Public Domain (edition published 1899, pre-1929)	https://archive.org/details/umgrnlandafornu00jngoog	2
saga-norse	Internet Archive, vallaljotssagavaldimarasmun	Public Domain (edition published 1898, pre-1929)	https://archive.org/details/vallaljotssagavaldimarasmun	2
saga-norse	Internet Archive, vapnfirdingasagavaldimar	Public Domain (edition published 1898, pre-1929)	https://archive.org/details/vapnfirdingasagavaldimar	2
saga-norse	Internet Archive, vgastyrssagaokh00smgoog	Public Domain (edition published 1899, pre-1929)	https://archive.org/details/vgastyrssagaokh00smgoog	2
saga-norse	Internet Archive, viglundarsagavaldimara	Public Domain (edition published 1902, pre-1929)	https://archive.org/details/viglundarsagavaldimara	2
homeric-greek	first1kGreek	CC-BY-SA-4.0	https://github.com/OpenGreekAndLatin/First1KGreek/blob/master/license.md	61
homeric-greek	perseus-greekLit	CC-BY-SA-4.0	https://github.com/PerseusDL/canonical-greekLit/blob/master/license.md	89
biblical-hebrew	openscriptures/morphhb (WLC)	PD (WLC text) + CC-BY-4.0 (OSHB layer)	https://github.com/openscriptures/morphhb/blob/master/LICENSE.md	150
ciceronian-latin	perseus-latinLit	CC-BY-SA-4.0	https://github.com/PerseusDL/canonical-latinLit/blob/master/license.md	150
new-testament-greek	SBLGNT	CC-BY-4.0	https://github.com/Faithlife/SBLGNT/blob/master/LICENSE	150
medieval-latin	CroALa	CC-BY-4.0	https://github.com/nevenjovanovic/croatiae-auctores-latini-textus/blob/master/LICENSE.md	2
medieval-latin	la.wikisource	CC-BY-SA-4.0	https://la.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo	65
medieval-latin	openMGH	CC-BY-4.0	https://www.mgh.de/de/mgh-digital/openmgh	83
hawaiian	Chronicling America: Polynesian (Honolulu)	public domain	https://www.loc.gov/collections/chronicling-america/about-this-collection/rights-and-access/	2
hawaiian	Chronicling America: The Garden Island (Lihue)	public domain	https://www.loc.gov/collections/chronicling-america/about-this-collection/rights-and-access/	5
hawaiian	Chronicling America: The Maui News (Wailuku)	public domain	https://www.loc.gov/collections/chronicling-america/about-this-collection/rights-and-access/	20
hawaiian	Chronicling America: The Pacific Commercial Advertiser (Honolulu)	public domain	https://www.loc.gov/collections/chronicling-america/about-this-collection/rights-and-access/	11
hawaiian	Internet Archive: Anatomia (anatomy)	public domain	https://archive.org/details/0222644.nlm.nih.gov	4
hawaiian	Internet Archive: He Buke Wehiwehi Huaolelo Baibala	public domain	https://archive.org/details/hebukewehiwehihu000clar	1
hawaiian	Internet Archive: He Hoikeholoholona (zoology for children)	public domain	https://archive.org/details/hehoikeholoholo00dibbgoog	3
hawaiian	Internet Archive: He Hoikehonua (geography)	public domain	https://archive.org/details/hehoikehonuahem00woodgoog	5
hawaiian	Internet Archive: He Kumukanawai a me na Kanawai	public domain	https://archive.org/details/hekumukanawaiam00hawagoog	5
hawaiian	Internet Archive: He Mau Olelo Ao no ke Ola Kino (health)	public domain	https://archive.org/details/hemauoleloaoepi00gibsgoog	5
hawaiian	Internet Archive: He Ninau Hoike (catechism)	public domain	https://archive.org/details/heninauhoikenok00binggoog	3
hawaiian	Internet Archive: He Olelo no ko ke Akua Ano	public domain	https://archive.org/details/heolelonokokeak00alexgoog	2
hawaiian	Internet Archive: Hoike a ke Komite (treasury accounts)	public domain	https://archive.org/details/act9721.0001.001.umich.edu	2
hawaiian	Internet Archive: Hoike a ke Komite kuikawa (prisons)	public domain	https://archive.org/details/act9714.0001.001.umich.edu	5
hawaiian	Internet Archive: Ka Alemanaka Hawaii no 1888	public domain	https://archive.org/details/kaalemanakahawai00thru	12
hawaiian	Internet Archive: Ka Buke Himeni Hawaii (hymnal)	public domain	https://archive.org/details/kabukehimenihawa00lyon	4
hawaiian	Internet Archive: Ka Hoikehonua (geography)	public domain	https://archive.org/details/kahoikehonuamena00andr	1
hawaiian	Internet Archive: Ka Moolelo o Heneri Opukahaia	public domain	https://archive.org/details/kamooleloohener00papagoog	12
hawaiian	Internet Archive: Ka Mooolelo no ka Ekalesia	public domain	https://archive.org/details/kamooolelonokae00greegoog	1
hawaiian	Internet Archive: Kanawai i kauia e Kamehameha III	public domain	https://archive.org/details/kanawaiikauiaek00ricogoog	7
hawaiian	Internet Archive: Kanawai o ka Moi Kamehameha III	public domain	https://archive.org/details/kanawaiokamoika00hawagoog	6
hawaiian	Internet Archive: Ke Alakai (LDS doctrine)	public domain	https://archive.org/details/kealakaioiahoihe00jaqu	1
hawaiian	Internet Archive: Ke Au o Hawaii (Dole correspondence)	public domain	https://archive.org/details/abe1479.0001.001.umich.edu	7
hawaiian	Internet Archive: Ke Kumu Mua Ano Hou (primer)	public domain	https://archive.org/details/kekumumuaanohoui62pool	1
hawaiian	Internet Archive: Na Himeni Hoolea (hymnal)	public domain	https://archive.org/details/nahimenihooleah00binggoog	4
hawaiian	Internet Archive: O ke Akeakamai no na Kamalii (science for children)	public domain	https://archive.org/details/okeakeakamainona00abbo	4
hawaiian	Internet Archive: O ke Anahonua (geometry)	public domain	https://archive.org/details/okeanahonuaheme00holbgoog	5
hawaiian	eBible.org, Baibala Hemolele (1868 revision)	public domain	https://ebible.org/details.php?id=haw1868&all=1	12
cape-afrikaans	FineWiki (Wikipedia)	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	150
alemannic	FineWiki (Wikipedia)	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	150
addis-ababa-amharic	FineWiki (Wikipedia)	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	150
huesca-aragonese	FineWiki (Wikipedia)	CC-BY-SA-4.0	https://huggingface.co/datasets/HuggingFaceFW/finewiki	150
